id,Cijena,Stanje,Lokacija,Adresa,Kvadrata,Broj soba,Sprat,Vrsta grijanja,Vrsta poda,OLX ID,Broj pregleda,Godina izgradnje,Balkon,Kvadratura balkona,Lift,Parking,Garaža,Klima,Novogradnja,Alarm
34174002,Po dogovoru,Korišteno,"Sarajevo, Novi Grad",ul.Grad Bobovca,330.0,6,Nije uneseno,Drva,Laminat,34174002,6540,1990-1999,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
34179339,200.000,Korišteno,Visoko,Nije uneseno,3303.0,4,Nije uneseno,Ostalo,Nije uneseno,34179339,9539,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
34187852,110.000,Korišteno,Stari Grad,bostarići,140.0,6,Nije uneseno,Drva,Nije uneseno,34187852,6574,2000-2009,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno
34194241,Po dogovoru,Korišteno,Ilidža,Ešefka Kovačevića,156.0,7,Nije uneseno,Centralno (Plin),Parket,34194241,7017,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno
34195871,400.000,Korišteno,Novo Sarajevo,Humska,220.0,7,Nije uneseno,Centralno (Plin),Nije uneseno,34195871,12018,2000-2009,Da,Ni.e uneseno,Nije uneseno,Da,Da,Da,Nije uneseno,Nije uneseno
34203708,Po dogovoru,Korišteno,Novo Sarajevo,Pofalići,230.0,8,Nije uneseno,Ostalo,Nije uneseno,34203708,3939,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno
34211786,Po dogovoru,Korišteno,"Sarajevo, Novi Grad",Avde Hadzica,400.0,8,Nije uneseno,Centralno (Kotlovnica),Brodski,34211786,1552,2000-2009,Da,Ni.e uneseno,Nije uneseno,Da,Da,Da,Nije uneseno,Nije uneseno
34220142,200.000,Korišteno,Lukavica,Naselje Starosjedilaca 41,150.0,6,Nije uneseno,Drva,Parket,34220142,6183,1980-1989,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno
34241352,Po dogovoru,Novo,"Sarajevo, Novi Grad",Ramiza Salčina 39,1200.0,8,Nije uneseno,Centralno (Plin),Parket,34241352,1977,2010-2019,Da,Ni.e uneseno,Nije uneseno,Da,Da,Da,Nije uneseno,Da
34319681,Po dogovoru,Korišteno,"Sarajevo, Novi Grad",Kasima Hadzica,140.0,6,Nije uneseno,Ostalo,Ostalo,34319681,2325,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno
34338937,199.900,Korišteno,Ilidža,Lepenička,250.0,8,Nije uneseno,Plin,Parket,34338937,3137,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
34344421,80.000,Korišteno,Stari Grad,Nije uneseno,65.0,3,Nije uneseno,Plin,Nije uneseno,34344421,6997,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
34345967,94.900,Korišteno,Novo Sarajevo,Novopazarska,165.0,4,Nije uneseno,Struja,Brodski,34345967,48053,2010-2020,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
34350646,Po dogovoru,Korišteno,Sarajevo - Centar,Ivana Cankara,983.0,8,Nije uneseno,Ostalo,Nije uneseno,34350646,4943,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
34351548,250.000,Korišteno,Lukavica,Dedijerova,280.0,7,Nije uneseno,Plin,Laminat,34351548,4684,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno
34361172,Po dogovoru,Korišteno,Ilidža,Ismeta Alajbegovica Serbe,3100.0,8,Nije uneseno,Centralno (Kotlovnica),Parket,34361172,3047,2010-2019,Da,Ni.e uneseno,Nije uneseno,Da,Da,Da,Nije uneseno,Nije uneseno
34369552,Po dogovoru,Korišteno,Stari Grad,Nije uneseno,300.0,4,Nije uneseno,Plin,Nije uneseno,34369552,2235,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
34392055,Po dogovoru,Korišteno,Sarajevo - Centar,Borak,245.0,8,Nije uneseno,Struja,Ostalo,34392055,14743,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno
34393234,250.000,Korišteno,Novo Sarajevo,"Muhameda ef. Pandže 161, Velešići",200.0,8,Nije uneseno,Plin,Laminat,34393234,1775,1980-1989,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
34429199,90.000,Korišteno,Lukavica,Petra Kočića 25,150.0,4,Nije uneseno,Drva,Parket,34429199,4281,1980-1989,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
34432499,Po dogovoru,Korišteno,"Sarajevo, Novi Grad",Avde Hodzica 48,190.0,8,Nije uneseno,Centralno (Kotlovnica),Brodski,34432499,5547,1980-1989,Da,Ni.e uneseno,Nije uneseno,Da,Da,Da,Nije uneseno,Nije uneseno
34447389,125.000,Korišteno,Novo Sarajevo,Nije uneseno,120.0,4,Nije uneseno,Ostalo,Nije uneseno,34447389,20456,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno
34462267,250.000,Korišteno,Ilidža,Azići,160.0,6,Nije uneseno,Centralno (Kotlovnica),Laminat,34462267,5282,2000-2009,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno
34496773,800.000,Korišteno,Novo Sarajevo,Prozorska,1650.0,8,Nije uneseno,Centralno (Plin),Parket,34496773,4530,1980-1989,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno
34498194,135.000,Korišteno,Novo Sarajevo,Rudjera Boskovica,100.0,4,Nije uneseno,Plin,Ostalo,34498194,6499,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno
34552569,65.000,Korišteno,Stari Grad,Vareška,30.0,2,Nije uneseno,Ostalo,Nije uneseno,34552569,2509,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
34573856,199.999,Korišteno,"Sarajevo, Novi Grad",Doglodi,120.0,3,Nije uneseno,Struja,Nije uneseno,34573856,11906,1970-1979,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
34576333,250.000,Korišteno,Stari Grad,Lipe,200.0,7,Nije uneseno,Centralno (Plin),Parket,34576333,1802,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Da
34585287,260.000,Korišteno,Sarajevo - Centar,Bulbulina,120.0,5,Nije uneseno,Centralno (Plin),Nije uneseno,34585287,18067,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
34588083,118.000,Korišteno,Stari Grad,Mačkareva 11,70.0,3,Nije uneseno,Plin,Parket,34588083,4598,1980-1989,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
34596575,340.000,Korišteno,Ilidža,Nije uneseno,200.0,8,Nije uneseno,Centralno (Plin),Nije uneseno,34596575,4685,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
34626943,140.000,Korišteno,Stari Grad,Krka,150.0,5,Nije uneseno,Struja,Brodski,34626943,9191,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
34630202,Po dogovoru,Korišteno,"Sarajevo, Novi Grad",Nije uneseno,400.0,8,Nije uneseno,Drva,Parket,34630202,1577,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno
34646729,32.500,Korišteno,Stari Grad,Rogina,71.0,4,Nije uneseno,Drva,Brodski,34646729,3702,Prije 1950,Nije uneseno,Ni.e uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
34646825,Po dogovoru,Novo,Stari Grad,Sumbul česma,370.0,7,Nije uneseno,Struja,Parket,34646825,8371,2010-2020,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Da,Da,Nije uneseno,Da
34648120,150.000,Korišteno,Stari Grad,Hadzisabanovica,120.0,3,Nije uneseno,Plin,Nije uneseno,34648120,17349,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
34656807,Po dogovoru,Korišteno,"Sarajevo, Novi Grad",Nije uneseno,161.0,4,Nije uneseno,Ostalo,Nije uneseno,34656807,3599,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
34669264,165.000,Korišteno,Novo Sarajevo,Drinska,200.0,7,Nije uneseno,Centralno (Kotlovnica),Parket,34669264,9204,1970-1979,Da,Ni.e uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
34671816,Po dogovoru,Korišteno,Sarajevo - Centar,Nije uneseno,685.0,8,Nije uneseno,Ostalo,Nije uneseno,34671816,5792,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
34672919,160.000,Korišteno,Sarajevo - Centar,Vrbovska,99.0,8,Nije uneseno,Ostalo,Nije uneseno,34672919,7820,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno
34674202,Po dogovoru,Korišteno,Novo Sarajevo,Milinkladska,550.0,5,Nije uneseno,Plin,Parket,34674202,4335,2010-2020,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno
34696253,125.000,Korišteno,"Sarajevo, Novi Grad",Bužimska,140.0,5,Nije uneseno,Plin,Laminat,34696253,11829,1980-1989,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno
34751387,320.000,Korišteno,Stari Grad,Berkuša mala,120.0,3,Nije uneseno,Ostalo,Parket,34751387,3662,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno
34760801,245.000,Korišteno,Novo Sarajevo,Pavla Lukača,300.0,8,Nije uneseno,Plin,Brodski,34760801,1412,1970-1979,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno
34761466,330.000,Korišteno,Ilidža,Azići,250.0,7,Nije uneseno,Centralno (Plin),Parket,34761466,6660,2000-2009,Da,Ni.e uneseno,Nije uneseno,Da,Da,Da,Nije uneseno,Da
34777835,120.000,Korišteno,Stari Grad,Sarajevskih gazija,120.0,6,Nije uneseno,Drva,Nije uneseno,34777835,3636,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno
34791258,230.000,Korišteno,"Sarajevo, Novi Grad",Novopazarska,770.0,8,Nije uneseno,Plin,Brodski,34791258,3660,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
34815882,163.000,Korišteno,Novo Sarajevo,Isaka Samokovlije,230.0,7,Nije uneseno,Centralno (Plin),Parket,34815882,9966,1980-1989,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Da
34816661,60.000,Korišteno,Stari Grad,Nije uneseno,600.0,1,Nije uneseno,Ostalo,Nije uneseno,34816661,12022,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
34824820,295.000,Korišteno,Stari Grad,Alifakovac,105.0,4,Nije uneseno,Centralno (Plin),Parket,34824820,4969,1990-1999,Da,Ni.e uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Da,Nije uneseno,Da
34834381,160.000,Korišteno,Ilidža,Nikole Kolumbića Šake,363.0,8,Nije uneseno,Drva,Nije uneseno,34834381,5126,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno
34869346,Po dogovoru,Korišteno,"Sarajevo, Novi Grad",Višegradska,854.0,8,Nije uneseno,Plin,Nije uneseno,34869346,11075,2010-2019,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Da
34875833,295.000,Korišteno,Ilidža,Doglodi,200.0,7,Nije uneseno,Plin,Parket,34875833,7030,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno
34884166,92.000,Korišteno,Stari Grad,Mahmutovac,190.0,4,Nije uneseno,Ostalo,Nije uneseno,34884166,227,2000-2009,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
34905038,Po dogovoru,Korišteno,Stari Grad,Komatin,200.0,6,Nije uneseno,Centralno (Plin),Laminat,34905038,3438,1990-1999,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno
34906848,375.000,Korišteno,Sarajevo - Centar,Nije uneseno,408.0,8,Nije uneseno,Ostalo,Nije uneseno,34906848,6957,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
34921568,500.000,Korišteno,Stari Grad,Bećarevo ćoše,270.0,8,Nije uneseno,Centralno (Plin),Nije uneseno,34921568,9406,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Da
34935180,240.000,Korišteno,Sarajevo - Centar,Jabucice Avde,110.0,4,Nije uneseno,Struja,Parket,34935180,2999,1960-1969,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
34947443,390.000,Korišteno,Ilidža,Kenana Dubravića,270.0,8,Nije uneseno,Centralno (Kotlovnica),Parket,34947443,6432,2000-2009,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno
34952952,Po dogovoru,Korišteno,Banja Luka,Prijakovci b.b. Dragocaj,65.5,2,Nije uneseno,Drva,Laminat,34952952,3153,2010-2020,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno
34957896,480.000,Korišteno,Novo Sarajevo,Travnička,161.0,8,Nije uneseno,Centralno (Plin),Parket,34957896,8852,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Da,Nije uneseno,Nije uneseno
34958479,Po dogovoru,Korišteno,Novo Sarajevo,Novopazarska,421.0,8,Nije uneseno,Centralno (Plin),Laminat,34958479,4325,2000-2009,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Da
34960120,150.000,Korišteno,Stari Grad,Hošin brijeg,101.0,4,Nije uneseno,Plin,Brodski,34960120,7701,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno
34987515,190.000,Korišteno,Stari Grad,Čadordžina,160.0,3,Nije uneseno,Drva,Nije uneseno,34987515,5521,1960-1969,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
34991562,350.000,Korišteno,Novo Sarajevo,Reisa Fehima Spahe,207.0,4,Nije uneseno,Plin,Parket,34991562,5701,1990-1999,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Da,Nije uneseno,Nije uneseno
35026089,Po dogovoru,Korišteno,Stari Grad,Nije uneseno,70.0,3,Nije uneseno,Plin,Nije uneseno,35026089,2812,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
35060228,75.000,Korišteno,Stari Grad,hosin brijeg 80,90.0,4,Nije uneseno,Plin,Laminat,35060228,10287,1980-1989,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno
35062621,Po dogovoru,Korišteno,Sarajevo - Centar,Tuzlanska 8,128.0,4,Nije uneseno,Drva,Brodski,35062621,2309,1970-1979,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
35063045,355.000,Korišteno,Stari Grad,Nije uneseno,220.0,8,Nije uneseno,Plin,Nije uneseno,35063045,8493,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
35064425,95.000,Korišteno,Sarajevo - Centar,ul Skenderija,40.0,1,Nije uneseno,Struja,Brodski,35064425,19867,1970-1979,Nije uneseno,Ni.e uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
35070555,450.000,Korišteno,Novo Sarajevo,Nije uneseno,220.0,8,Nije uneseno,Plin,Nije uneseno,35070555,12596,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno
35076695,489.000,Korišteno,Stari Grad,Skendera Kulenovića,291.0,6,Nije uneseno,Centralno (Plin),Parket,35076695,5342,1980-1989,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
35107210,100.000,Korišteno,Sarajevo - Centar,Jukićeva,70.0,2,Nije uneseno,Plin,Brodski,35107210,11115,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno
35128898,Po dogovoru,Korišteno,Sarajevo - Centar,Mustafe Busuladžića,114.0,5,Nije uneseno,Centralno (Plin),Parket,35128898,3250,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno
35156213,Po dogovoru,Korišteno,Sarajevo - Centar,Kalemova,280.0,8,Nije uneseno,Plin,Parket,35156213,1959,Prije 1950,Da,Ni.e uneseno,Nije uneseno,Da,Da,Da,Nije uneseno,Da
35170969,180.000,Korišteno,Ilidža,Nije uneseno,150.0,6,Nije uneseno,Plin,Nije uneseno,35170969,15098,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
35185593,250.000,Korišteno,"Sarajevo, Novi Grad",Avde Palića,134.0,5,Nije uneseno,Ostalo,Beton,35185593,5612,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
35199105,229.000,Korišteno,Ilidža,Lepenička,300.0,8,Nije uneseno,Centralno (Plin),Parket,35199105,7905,2000-2009,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno
35226927,138.000,Korišteno,Stari Grad,Harbina,79.0,3,Nije uneseno,Centralno (Kotlovnica),Parket,35226927,7958,1980-1989,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
35241454,290.000,Korišteno,"Sarajevo, Novi Grad",Avde Hodžića,432.0,8,Nije uneseno,Centralno (Plin),Parket,35241454,3843,2000-2009,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
35241635,260.000,Korišteno,"Sarajevo, Novi Grad",Nije uneseno,590.0,8,Nije uneseno,Centralno (Plin),Nije uneseno,35241635,5351,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno
35250172,Po dogovoru,Novo,Ilidža,Edhema Eke Džubura,330.0,6,Nije uneseno,Ostalo,Nije uneseno,35250172,7817,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
35272578,370.000,Korišteno,"Sarajevo, Novi Grad",Gatacka 64,416.0,8,Nije uneseno,Struja,Nije uneseno,35272578,807,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno
35290098,Po dogovoru,Korišteno,Ilidža,Željeznička 102,400.0,8,Nije uneseno,Centralno (Kotlovnica),Parket,35290098,68246,2010-2020,Da,Ni.e uneseno,Nije uneseno,Da,Da,Da,Nije uneseno,Da
35322279,180.000,Korišteno,Novo Sarajevo,Nije uneseno,170.0,7,Nije uneseno,Centralno (Plin),Parket,35322279,4478,1970-1979,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
35325351,95.000,Korišteno,Stari Grad,Džeka,74.0,3,Nije uneseno,Struja,Ostalo,35325351,5866,1980-1989,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
35326577,410.000,Korišteno,Stari Grad,Hendina,250.0,8,Nije uneseno,Centralno (Plin),Nije uneseno,35326577,6142,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Da,Da,Nije uneseno,Da
35368194,650.000,Korišteno,Sarajevo - Centar,Kalemova,260.0,6,Nije uneseno,Centralno (Plin),Parket,35368194,9034,Prije 1950,Nije uneseno,Ni.e uneseno,Nije uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno
35382274,Po dogovoru,Korišteno,Sarajevo - Centar,Bulbulina,120.0,6,Nije uneseno,Plin,Nije uneseno,35382274,4872,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
35387626,Po dogovoru,Korišteno,"Sarajevo, Novi Grad",Nije uneseno,500.0,8,Nije uneseno,Centralno (Plin),Parket,35387626,8399,2010-2019,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Da
35406820,134.900,Korišteno,Novo Sarajevo,Trebevićka,166.0,6,Nije uneseno,Centralno (Plin),Nije uneseno,35406820,7069,1970-1979,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
35410068,140.000,Korišteno,Stari Grad,Hafiza Ibrahima trebinjca,55.0,2,Nije uneseno,Centralno (Plin),Laminat,35410068,5982,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
35410695,300.000,Korišteno,Sarajevo - Centar,Bjelave,80.0,2,Nije uneseno,Drva,Brodski,35410695,9678,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Da
35460962,150.000,Korišteno,Novo Sarajevo,Ivanjska br. 26,100.0,2,Nije uneseno,Ostalo,Nije uneseno,35460962,3966,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno
35505084,118.000,Korišteno,Novo Sarajevo,Novopazarska,250.0,8,Nije uneseno,Struja,Brodski,35505084,11092,1980-1989,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
35506351,370.000,Korišteno,Sarajevo - Centar,Envera Čolakovića,302.0,8,Nije uneseno,Ostalo,Nije uneseno,35506351,59387,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno
35524860,350.000,Korišteno,Sarajevo - Centar,Curak,343.0,8,Nije uneseno,Centralno (Plin),Parket,35524860,52054,1980-1989,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
35527268,150.000,Korišteno,Novo Sarajevo,Hrasno Brdo,385.0,8,Nije uneseno,Drva,Nije uneseno,35527268,3381,1990-1999,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
35533915,280.000,Korišteno,Ilidža,Kasindolska,200.0,8,Nije uneseno,Centralno (Kotlovnica),Nije uneseno,35533915,3330,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno
35616603,350.000,Korišteno,"Sarajevo, Novi Grad",Nije uneseno,200.0,5,Nije uneseno,Centralno (Kotlovnica),Nije uneseno,35616603,6406,2010-2019,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Da,Nije uneseno,Nije uneseno
35619084,150.000,Korišteno,Novo Sarajevo,Gornjovakufska ulica - Vraca,140.0,4,Nije uneseno,Ostalo,Nije uneseno,35619084,7613,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
35621285,180.000,Korišteno,Novo Sarajevo,Put Mladih Muslimana 16,220.0,8,Nije uneseno,Centralno (Kotlovnica),Laminat,35621285,2306,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
35626769,180.000,Korišteno,Novo Sarajevo,Ruđera Boškovića,120.0,6,Nije uneseno,Struja,Parket,35626769,2752,2000-2009,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno
35637682,Po dogovoru,Korišteno,Sarajevo - Centar,Panjina kula,370.0,3,Nije uneseno,Centralno (Kotlovnica),Brodski,35637682,4099,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Da,Da,Nije uneseno,Nije uneseno
35654051,159.000,Korišteno,Sarajevo - Centar,Mjedenica - Save Skarića,82.0,2,Nije uneseno,Ostalo,Ostalo,35654051,12781,Prije 1950,Nije uneseno,Ni.e uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
35655692,460.000,Korišteno,Novo Sarajevo,Ljubljanska,250.0,3,Nije uneseno,Centralno (Kotlovnica),Ostalo,35655692,8946,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Da
35669985,240.000,Korišteno,"Sarajevo, Novi Grad",Avde Palica 387,250.0,8,Nije uneseno,Centralno (Kotlovnica),Laminat,35669985,3493,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Da,Da,Nije uneseno,Da
35671994,700.000,Korišteno,Novo Sarajevo,Bugojanska,220.0,4,Nije uneseno,Centralno (Plin),Parket,35671994,7539,1970-1979,Da,Ni.e uneseno,Nije uneseno,Da,Da,Da,Nije uneseno,Da
